date,medium_term_trend,rsi_deep_value,turn_of_month
2019-06-18,2.3915719231983507e-05,-0.00014349431539190105,-4.7831438463967015e-05
2019-06-19,0.00030459655726267076,-0.0018275793435760246,-0.0006091931145253415
2019-06-20,0.000991184825057371,-0.0059471089503442265,-0.001982369650114742
2019-06-21,0.0032453303602565098,-0.01947198216153906,-0.0064906607205130196
2019-06-24,0.0015997787166154205,-0.009598672299692523,-0.003199557433230841
2019-06-25,4.6213480132534235e-05,-0.0002772808807952054,-9.242696026506847e-05
2019-06-26,0.00016054566926964237,-0.0009632740156178543,-0.00032109133853928473
2019-06-27,-0.0004676638972780367,0.00280598338366822,0.0009353277945560734
2019-06-28,0.00010800735399015456,-0.0006480441239409274,-0.00038268137464697583
2019-07-01,-0.00020204851827228715,0.001212291109633723,0.001212291109633723
2019-07-02,-0.0008873059621998987,0.005323835773199392,0.005323835773199392
2019-07-03,0.000924465950681741,-0.005546795704090446,-0.005546795704090446
2019-07-04,0.00028144471783315506,-0.0016886683069989306,-0.0018553349736655973
2019-07-05,0.0016945151095860884,-0.010167090657516531,-0.003389030219172177
2019-07-08,-0.0010902035237201346,0.006541221142320808,0.0021804070474402693
2019-07-09,-7.08161535429852e-05,0.00042489692125791123,0.0001416323070859704
2019-07-10,-0.0005616918381227687,0.003370151028736612,0.0011233836762455374
2019-07-11,-0.0017176525129353748,0.010305915077612249,0.0034353050258707496
2019-07-12,-0.0012073370754469939,0.007244022452681964,0.0024146741508939877
2019-07-15,3.582719286897758e-05,-0.0002149631572138655,-7.165438573795516e-05
2019-07-16,-0.0008871817494513674,0.005323090496708205,0.0017743634989027348
2019-07-17,0.0015080342364861,-0.0090482054189166,-0.0030160684729722
2019-07-18,-0.0005007336391778712,0.0030044018350672275,0.0010014672783557423
2019-07-19,-0.00017984637074636156,0.0010790782244781694,0.0003596927414927231
2019-07-22,0.001706248238685315,-0.01023748943211189,-0.00341249647737063
2019-07-23,-0.0014911135150626105,0.008946681090375663,0.002982227030125221
2019-07-24,0.0007303641919236548,-0.0043821851515419286,-0.0014607283838473095
2019-07-25,-0.0007728932887330712,0.004637359732398427,0.0015457865774661423
2019-07-26,0.00042467704851760024,-0.0025480622911056017,-0.0008493540970352005
2019-07-29,-0.0011128701763937394,0.006677221058362437,0.002225740352787479
2019-07-30,-0.0017134858208113313,0.008780914924867989,0.0029269716416226626
2019-07-31,-0.004327637037247339,-0.005193164444696807,-0.0018977214815656023
2019-08-01,-0.00831475595695679,-0.009677707148348147,-0.009677707148348147
2019-08-02,0.0001131173776210322,-0.0006787042657261932,-0.0006787042657261932
2019-08-05,-0.0009542485448306344,0.005725491268983807,0.005725491268983807
2019-08-06,0.0003722542524088601,-0.0022335255144531607,-0.0024001921811198272
2019-08-07,0.0006330669915126004,-0.0037984019490756027,-0.0012661339830252008
2019-08-08,-0.0005600124062969206,0.003360074437781524,0.0011200248125938412
2019-08-09,0.0029104381097423597,-0.01746262865845416,-0.0058208762194847195
2019-08-12,0.0006880853674214038,-0.004128512204528423,-0.0013761707348428076
2019-08-13,0.001457057439135397,-0.008742344634812382,-0.002914114878270794
2019-08-14,-0.00034927811147668814,0.002095668668860129,0.0006985562229533763
2019-08-15,0.0007649046267750962,-0.004589427760650577,-0.0015298092535501924
2019-08-16,0.0011706315379703403,-0.0070237892278220415,-0.0023412630759406805
2019-08-19,0.00035339896811687843,-0.002120393808701271,-0.0007067979362337569
2019-08-20,0.0015470683552496385,-0.009282410131497831,-0.003094136710499277
2019-08-21,-1.4950618955178463e-05,8.970371373107078e-05,2.9901237910356926e-05
2019-08-22,0.0007070534238248308,-0.004242320542948985,-0.0014141068476496617
2019-08-23,0.00037884021829714026,-0.0022730413097828417,-0.0007576804365942805
2019-08-26,0.0007443883214527472,-0.004466329928716484,-0.0014887766429054945
2019-08-27,-0.001023688076868312,0.0061421284612098725,0.002047376153736624
2019-08-28,8.871090404957704e-05,-0.0005322654242974623,-0.0001774218080991541
2019-08-29,-0.0005995341777193889,0.0035972050663163335,0.0011990683554387778
2019-08-30,-0.0005507460748980415,0.0033044764493882495,0.0009348254831294163
2019-09-02,0.000839902261553116,-0.005039413569318696,-0.005039413569318696
2019-09-03,-0.0006491531386379663,0.0038949188318277983,0.0038949188318277983
2019-09-04,-0.0004083648279413765,0.002450188967648259,0.002450188967648259
2019-09-05,-0.00036977057843294114,0.002218623470597647,0.0020519568039309806
2019-09-06,0.0004017793706153905,-0.002410676223692343,-0.000803558741230781
2019-09-09,0.0004321234923822803,-0.002592740954293682,-0.0008642469847645606
2019-09-10,-0.0008848460369436465,0.005309076221661879,0.001769692073887293
2019-09-11,-0.002427644871836221,0.014565869231017325,0.004855289743672442
2019-09-12,0.0008656106854954271,-0.0051936641129725625,-0.0017312213709908542
2019-09-13,-0.000610376727860055,0.0036622603671603304,0.00122075345572011
2019-09-16,0.00036679728749670437,-0.0022007837249802265,-0.0007335945749934087
2019-09-17,-0.0008840847106481216,0.00530450826388873,0.001768169421296243
2019-09-18,-0.0005055332930908133,0.00303319975854488,0.0010110665861816266
2019-09-19,-0.001435996306445373,0.007115977838672238,0.002371992612890746
2019-09-20,-0.014976057334330523,-0.017671268801196627,-0.005890422933732209
2019-09-23,0.000619690649122447,-0.0037181438947346823,-0.001239381298244894
2019-09-24,0.0010348876633125188,-0.006209325979875113,-0.0020697753266250376
2019-09-25,8.777371943392379e-05,-0.0005266423166035428,-0.00017554743886784757
2019-09-26,0.0007516112265328241,-0.004509667359196945,-0.0015032224530656482
2019-09-27,0.0006625754376267482,-0.003975452625760489,-0.0013251508752534964
2019-09-30,-0.0007713965732775163,0.004628379439665098,0.001376126479888366
2019-10-01,-0.002116007466016201,0.012696044796097206,0.012696044796097206
2019-10-02,0.0029755599266309456,-0.017853359559785675,-0.017853359559785675
2019-10-03,0.0003065888065380088,-0.001839532839228053,-0.001839532839228053
2019-10-04,-0.00036803525600650106,0.0022082115360390064,0.00204154486937234
2019-10-07,-3.430124870072252e-05,0.00020580749220433514,6.860249740144504e-05
2019-10-08,0.0003440176265877837,-0.002064105759526702,-0.0006880352531755674
2019-10-09,0.00142476941061781,-0.00854861646370686,-0.00284953882123562
2019-10-10,0.0009861799643559506,-0.005917079786135704,-0.001972359928711901
2019-10-11,-0.0008185578926041548,0.004911347355624929,0.0016371157852083096
2019-10-14,-0.0012031791287819096,0.007219074772691458,0.002406358257563819
2019-10-15,-0.00013400509391879126,0.0008040305635127476,0.0002680101878375825
2019-10-16,0.0008720913852822513,-0.005232548311693508,-0.0017441827705645026
2019-10-17,-0.00013295950705819828,0.0007977570423491898,0.00026591901411639657
2019-10-18,0.00023055689780061375,-0.0013833413868036826,-0.0004611137956012275
2019-10-21,-0.0006225522491265326,0.003735313494759196,0.0012451044982530652
2019-10-22,-0.00015747264278553885,0.0009448358567132331,0.0003149452855710777
2019-10-23,0.0006419532460012385,-0.0038517194760074314,-0.001283906492002477
2019-10-24,-0.00023606287805644222,0.0014163772683386533,0.00047212575611288443
2019-10-25,0.0012392154359097314,-0.007435292615458389,-0.0024784308718194628
2019-10-28,-0.000922582480252491,0.005535494881514946,0.001845164960504982
2019-10-29,-0.0013203810685811963,0.007922286411487178,0.0026407621371623926
2019-10-30,0.0012382542728998265,-0.007429525637398959,-0.002476508545799653
2019-10-31,-0.00048671672747221023,0.0029203003648332615,0.0008067667882777538
2019-11-01,0.0010381796605410387,-0.006229077963246232,-0.006229077963246232
2019-11-04,-0.0011986975195302414,0.007192185117181449,0.007192185117181449
2019-11-05,-0.001014757192937199,0.006088543157623194,0.006088543157623194
2019-11-06,0.0002199023366946014,-0.0013194140201676086,-0.0014860806868342753
2019-11-07,-0.0013643970327388564,0.006686382196433138,0.0022287940654777127
2019-11-08,-0.002433502475651874,-0.0026202029707822483,-0.0008734009902607494
2019-11-11,0.0006647616833312386,-0.003988570099987432,-0.0013295233666624773
2019-11-12,0.0005848843593676729,-0.003509306156206038,-0.0011697687187353458
2019-11-13,0.00012333035072856213,-0.0007399821043713728,-0.00024666070145712427
2019-11-14,0.00032057771919513645,-0.0019234663151708187,-0.0006411554383902729
2019-11-15,-0.00019660529301170532,0.001179631758070232,0.00039321058602341064
2019-11-18,0.0006347172161227932,-0.003808303296736759,-0.0012694344322455864
2019-11-19,-0.0008620153607658738,0.005172092164595243,0.0017240307215317476
2019-11-20,-0.0013929842212024402,0.006857905327214642,0.0022859684424048803
2019-11-21,-0.0027823587149885904,-0.003038830457986308,-0.0010129434859954358
2019-11-22,0.0015032160895997737,-0.009019296537598642,-0.0030064321791995474
2019-11-25,-0.0008173449701455171,0.004904069820873103,0.0016346899402910342
2019-11-26,-0.0015222164875707172,0.007633298925424303,0.0025444329751414343
2019-11-27,-0.0007377748556911905,-0.0008853298268294285,-0.00029510994227647613
2019-11-28,-0.007017243653306859,-0.008120692383968231,-0.0027068974613227437
2019-11-29,-0.0003187657803039682,0.0019125946818238093,0.0004708648939412697
2019-12-02,-0.0019479573870976779,0.010187744322586068,0.010187744322586068
2019-12-03,-0.010148138871404321,-0.011877766645685184,-0.011877766645685184
2019-12-04,-0.0005487181620239349,0.0032923089721436094,0.0032923089721436094
2019-12-05,0.00031002595264284505,-0.0018601557158570703,-0.002026822382523737
2019-12-06,0.0008929941765434175,-0.0053579650592605055,-0.001785988353086835
2019-12-09,-0.0005708290319166494,0.0034249741914998966,0.0011416580638332987
2019-12-10,0.0013665699337593595,-0.008199419602556157,-0.002733139867518719
2019-12-11,-0.0003515964089871315,0.002109578453922789,0.000703192817974263
2019-12-12,-0.0014645850840077448,0.00878751050404647,0.0029291701680154896
2019-12-13,-0.0002208723188867519,0.0013252339133205115,0.0004417446377735038
2019-12-16,0.0009151208625801377,-0.005490725175480826,-0.0018302417251602754
2019-12-17,0.0018769571075891258,-0.011261742645534756,-0.0037539142151782516
2019-12-18,0.0013485900179384298,-0.00809154010763058,-0.0026971800358768596
2019-12-19,0.0019424928822983911,-0.011654957293790347,-0.0038849857645967822
2019-12-20,-0.0017808638246367505,0.010685182947820504,0.003561727649273501
2019-12-23,0.00024075974648038456,-0.0014445584788823074,-0.0004815194929607691
2019-12-24,0.0010958255701226751,-0.006574953420736052,-0.0021916511402453502
2019-12-25,0.0013659080287643417,-0.00819544817258605,-0.0027318160575286834
2019-12-26,0.0011194290103822648,-0.00671657406229359,-0.0022388580207645297
2019-12-27,0.0003339920133994626,-0.002003952080396776,-0.0006679840267989252
2019-12-30,0.0013492853781905492,-0.008095712269143296,-0.0026985707563810983
2019-12-31,-0.0018657460076524541,0.011194476045914725,0.0035648253486382417
2020-01-01,0.0015139730062932362,-0.009083838037759417,-0.009083838037759417
2020-01-02,0.0015859290938026274,-0.009515574562815765,-0.009515574562815765
2020-01-03,-0.000673032813637157,0.004038196881822942,0.004038196881822942
2020-01-06,-0.003107765020080681,0.018646590120484086,0.01847992345381742
2020-01-07,-0.002834593540696169,0.017007561244177016,0.005669187081392338
2020-01-08,0.0009813001365201282,-0.00588780081912077,-0.0019626002730402563
2020-01-09,-0.0005632030342387535,0.0033792182054325215,0.001126406068477507
2020-01-10,-0.0003408942105690427,0.002045365263414256,0.0006817884211380854
2020-01-13,-0.0011408522371041396,0.006845113422624838,0.0022817044742082793
2020-01-14,-0.0008137832050680209,0.003382699230408126,0.0011275664101360419
2020-01-15,-0.009824003946958612,-0.011488804736350333,-0.003829601578783444
2020-01-16,0.0025562037162211726,-0.015337222297327036,-0.005112407432442345
2020-01-17,-0.00039605390392731066,0.002376323423563864,0.0007921078078546213
2020-01-20,0.002401262084456207,-0.014407572506737243,-0.004802524168912414
2020-01-21,-0.002919181580557058,0.01751508948334235,0.005838363161114116
2020-01-22,-0.00011242954858832939,0.0006745772915299764,0.00022485909717665878
2020-01-23,0.0020820439736386753,-0.012492263841832052,-0.004164087947277351
2020-01-24,0.0006384476852402305,-0.0038306861114413837,-0.001276895370480461
2020-01-27,0.0010214121979848685,-0.006128473187909211,-0.002042824395969737
2020-01-28,0.00024389202856185213,-0.0014633521713711128,-0.00048778405712370426
2020-01-29,-0.0020238706126602204,0.012143223675961323,0.004047741225320441
2020-01-30,0.002927403236878151,-0.017564419421268906,-0.005854806473756302
2020-01-31,0.003773511799971291,-0.022641070799827745,-0.007713690266609248
2020-02-03,-0.0007366765761997647,0.0044200594571985885,0.0044200594571985885
2020-02-04,0.0003394792794789159,-0.0020368756768734952,-0.0020368756768734952
2020-02-05,-0.00037003797394062155,0.0022202278436437295,0.0022202278436437295
2020-02-06,-0.0009608019171648552,0.005764811502989131,0.005598144836322465
2020-02-07,0.0003472917666090628,-0.002083750599654377,-0.0006945835332181256
2020-02-10,-0.0017125464152141408,0.010275278491284845,0.0034250928304282815
2020-02-11,0.0018112788175109196,-0.010867672905065517,-0.003622557635021839
2020-02-12,-0.00016344673444068647,0.0009806804066441188,0.00032689346888137294
2020-02-13,0.0016843327605583676,-0.010105996563350206,-0.003368665521116735
2020-02-14,0.002292674674567489,-0.013756048047404934,-0.004585349349134978
2020-02-17,-0.0013217240921049034,0.00793034455262942,0.0026434481842098068
2020-02-18,-0.001223590106903797,0.0073415406414227835,0.002447180213807594
2020-02-19,0.003921362172635584,-0.023528173035813504,-0.007842724345271168
2020-02-20,0.0022766545403801646,-0.01365992724228099,-0.004553309080760329
2020-02-21,-0.0006399117709354566,0.0038394706256127398,0.0012798235418709132
2020-02-24,-0.0022897087643893492,0.013738252586336097,0.0045794175287786985
2020-02-25,0.0013472414949855793,-0.008083448969913476,-0.0026944829899711586
2020-02-26,0.00035302122173713757,-0.0021181273304228254,-0.0007060424434742751
2020-02-27,0.0028649009152660236,-0.017189405491596144,-0.005729801830532047
2020-02-28,-0.005429579436641999,0.032577476619852,0.01069249220661733
2020-03-02,-0.001025258126846266,0.0061515487610775965,0.0061515487610775965
2020-03-03,-0.0019146071126563042,0.011487642675937826,0.011487642675937826
2020-03-04,-0.0014118703515220339,0.008471222109132204,0.008471222109132204
2020-03-05,-0.0020469762512604775,0.011981857507562865,0.011948524174229532
2020-03-06,0.006530681424181303,0.007836817709017563,0.0026122725696725206
2020-03-09,-0.003332306963449346,-0.003998768356139215,-0.0013329227853797383
2020-03-10,0.007971261678046498,0.009565514013655796,0.0031885046712185985
2020-03-11,0.0009713380997984171,0.0011656057197581005,0.0003885352399193668
2020-03-12,0.013877943751140858,0.01665353250136903,0.005551177500456342
2020-03-13,-0.007448738608877801,-0.008938486330653361,-0.0029794954435511203
2020-03-16,-0.005456257755853955,-0.006547509307024746,-0.002182503102341582
2020-03-17,0.0070925450353656605,0.008511054042438793,0.002837018014146264
2020-03-18,0.013695747556895973,0.016434897068275167,0.005478299022758389
2020-03-19,0.0016612333938123558,0.001993480072574827,0.0006644933575249423
2020-03-20,-0.0072131649410106064,-0.008655797929212727,-0.0028852659764042423
2020-03-23,-0.0010918572476829869,-0.0013102286972195842,-0.00043674289907319475
2020-03-24,-0.0050135933144897695,-0.006016311977387723,-0.0020054373257959073
2020-03-25,0.02038764970565423,0.024465179646785074,0.00815505988226169
2020-03-26,0.009616685193220103,0.011540022231864122,0.0038466740772880406
2020-03-27,0.01353221473293753,0.016238657679525037,0.005412885893175012
2020-03-30,0.0032999232118094413,0.0039599078541713295,0.0013199692847237765
2020-03-31,-0.005598742728903419,-0.006718491274684102,-0.0024061637582280335
2020-04-01,0.012552700126328236,0.015063240151593882,0.015063240151593882
2020-04-02,0.01774180914581147,0.021290170974973766,0.021290170974973766
2020-04-03,0.006254385637589899,0.0075052627651078785,0.0075052627651078785
2020-04-06,-0.00010678130293401145,-0.00012813756352081374,-0.00029480423018748037
2020-04-07,0.011563526770167106,0.013876232124200527,0.004625410708066842
2020-04-08,-0.0037033900729811315,-0.0044440680875773575,-0.0014813560291924524
2020-04-09,0.008189234905734977,0.009827081886881972,0.0032756939622939907
2020-04-10,-0.0072035065256367825,-0.008644207830764139,-0.002881402610254713
2020-04-13,-0.009843994977481868,-0.011812793972978242,-0.003937597990992747
2020-04-14,0.006090383106541475,0.00730845972784977,0.00243615324261659
2020-04-15,0.003682114008005481,0.004418536809606577,0.0014728456032021922
2020-04-16,0.02046926404431641,0.02456311685317969,0.008187705617726563
2020-04-17,-0.002762748562479082,-0.0033152982749748983,-0.0011050994249916326
2020-04-20,0.00039026134652083344,0.0004683136158250001,0.00015610453860833334
2020-04-21,-0.011565002294959086,-0.013878002753950902,-0.0046260009179836335
2020-04-22,-0.018884499945916133,-0.022661399935099358,-0.007553799978366452
2020-04-23,-0.018003779538462626,-0.02160453544615515,-0.007201511815385049
2020-04-24,0.0049996315645701546,0.005999557877484185,0.0019998526258280616
2020-04-27,-0.011936510334720254,-0.014323812401664304,-0.004774604133888101
2020-04-28,0.012054272452030983,0.014465126942437179,0.004821708980812392
2020-04-29,0.015232958216273667,0.0182795498595284,0.006093183286509466
2020-04-30,-0.002817550357885011,-0.003381060429462013,-0.0012936868098206706
2020-05-01,0.01779041402447677,0.02134849682937212,0.02134849682937212
2020-05-04,0.002520087047519863,0.003024104457023835,0.003024104457023835
2020-05-05,0.012034633402835393,0.014441560083402472,0.014441560083402472
2020-05-06,-0.002199448786357472,-0.0026393385436289662,-0.0028060052102956328
2020-05-07,0.01026151749883177,0.012313820998598124,0.004104606999532708
2020-05-08,-0.0095688012703254,-0.011482561524390478,-0.003827520508130159
2020-05-11,0.006685172283623642,0.00802220674034837,0.0026740689134494566
2020-05-12,-0.004611963396748964,-0.0055343560760987565,-0.0018447853586995855
2020-05-13,-0.001212397234665319,-0.0014548766815983827,-0.00048495889386612756
2020-05-14,0.006780819082660705,0.008136982899192846,0.002712327633064282
2020-05-15,0.001949459849217387,0.002339351819060864,0.0007797839396869547
2020-05-18,-0.0006284315197398194,-0.0007541178236877832,-0.00025137260789592775
2020-05-19,0.007798956514602126,0.00935874781752255,0.00311958260584085
2020-05-20,0.008600116779116467,0.01032014013493976,0.0034400467116465863
2020-05-21,-0.014039348486715314,-0.016847218184058377,-0.005615739394686126
2020-05-22,0.006011118157383718,0.007213341788860461,0.0024044472629534868
2020-05-25,0.007196875116080026,0.008636250139296031,0.0028787500464320104
2020-05-26,-0.007614147911890005,-0.009136977494268006,-0.003045659164756002
2020-05-27,0.004185473903173809,0.00502256868380857,0.0016741895612695235
2020-05-28,-0.01342715501914768,-0.016112586022977216,-0.005370862007659072
2020-05-29,0.015417173638267445,0.018500608365920934,0.0060002027886403115
2020-06-01,-0.00232323095647848,-0.002787877147774176,-0.002787877147774176
2020-06-02,-0.0006719604966320496,-0.0008063525959584594,-0.0008063525959584594
2020-06-03,0.012811686750296333,0.015374024100355599,0.015374024100355599
2020-06-04,-0.0013388969927888759,-0.0016066763913466509,-0.0017733430580133174
2020-06-05,0.006433408840274084,0.0077200906083289,0.002573363536109633
2020-06-08,-0.010626724741080498,-0.012752069689296597,-0.004250689896432199
2020-06-09,-0.005749081770769354,-0.006898898124923225,-0.0022996327083077417
2020-06-10,-0.014114334162806202,-0.01693720099536744,-0.00564573366512248
2020-06-11,-0.0020178547283737636,-0.0024214256740485163,-0.0008071418913495054
2020-06-12,0.011029232607620842,0.013235079129145011,0.004411693043048337
2020-06-15,0.002482451088266132,0.002978941305919358,0.0009929804353064526
2020-06-16,0.00946291503155015,0.011355498037860179,0.0037851660126200595
2020-06-17,-0.01041154124974968,-0.012493849499699616,-0.004164616499899872
2020-06-18,-0.008956780960970717,-0.01074813715316486,-0.003582712384388287
2020-06-19,-0.004677125972915863,-0.005612551167499036,-0.0018708503891663453
2020-06-22,0.0061551549488359876,0.007386185938603185,0.0024620619795343948
2020-06-23,0.0038765536830831504,0.0046518644196997805,0.0015506214732332602
2020-06-24,-1.342836366699518e-05,-1.6114036400394216e-05,-5.371345466798072e-06
2020-06-25,0.006684609798703519,0.008021531758444223,0.002673843919481407
2020-06-26,-0.0014287783537960306,-0.0017145340245552365,-0.0005715113415184121
2020-06-29,-7.837251814436323e-05,-9.404702177323587e-05,-3.134900725774529e-05
2020-06-30,0.013966847128919213,0.016760216554703056,0.005420072184901019
2020-07-01,-0.005918692785163068,-0.007102431342195681,-0.007102431342195681
2020-07-02,0.0020538070151672936,0.002464568418200752,0.002464568418200752
2020-07-03,0.017285868372762435,0.02074304204731492,0.02074304204731492
2020-07-06,0.0012090915440576833,0.00145090985286922,0.0012842431862025534
2020-07-07,0.007573776977223372,0.009088532372668046,0.0030295107908893484
2020-07-08,-0.00612825511111285,-0.007353906133335419,-0.0024513020444451397
2020-07-09,0.021040252129800967,0.02524830255576116,0.008416100851920386
2020-07-10,-0.02264899464038008,-0.027178793568456094,-0.00905959785615203
2020-07-13,-0.011508109089557647,-0.013809730907469175,-0.004603243635823058
2020-07-14,-0.010692130838228925,-0.01283055700587471,-0.00427685233529157
2020-07-15,0.017371134581488,0.020845361497785597,0.006948453832595199
2020-07-16,0.0038350533905571567,0.004602064068668588,0.0015340213562228624
2020-07-17,-0.002578726525020355,-0.0030944718300244256,-0.0010314906100081418
2020-07-20,-0.01299873299128331,-0.01559847958953997,-0.005199493196513323
2020-07-21,0.003957520392924112,0.004749024471508934,0.0015830081571696444
2020-07-22,0.0013358219396868618,0.001602986327624234,0.0005343287758747446
2020-07-23,-0.0070129101740507484,-0.008415492208860897,-0.002805164069620299
2020-07-24,-0.015360119678322423,-0.018132143613986906,-0.0060440478713289685
2020-07-27,0.0022376538264743118,-0.01342592295884587,-0.0044753076529486235
2020-07-28,-0.0004751259901500012,0.002850755940900007,0.0009502519803000024
2020-07-29,-0.0006798641109997394,0.0040791846659984365,0.0013597282219994788
2020-07-30,-0.00018174705803969404,0.0010904823482381643,0.0003634941160793881
2020-07-31,0.00028614325036835364,-0.0017168595022101218,-0.000738953167403374
2020-08-03,0.003576676841537433,-0.0214600610492246,-0.0214600610492246
2020-08-04,-0.00013087381466949283,0.0007852428880169571,0.0007852428880169571
2020-08-05,0.0020951596673418798,-0.01257095800405128,-0.01257095800405128
2020-08-06,-0.0001163098407058564,0.0006978590442351384,0.0005311923775684717
2020-08-07,-0.0010040222855563865,0.00602413371333832,0.002008044571112773
2020-08-10,0.0013673567313318515,-0.00820414038799111,-0.002734713462663703
2020-08-11,0.0020759357065836996,-0.0124556142395022,-0.004151871413167399
2020-08-12,-0.0021258528937072767,0.012755117362243662,0.004251705787414553
2020-08-13,-0.0007655726926431387,0.004593436155858832,0.0015311453852862773
2020-08-14,0.0012870934860733558,-0.007722560916440135,-0.0025741869721467117
2020-08-17,0.005994923470459675,-0.03596954082275805,-0.01198984694091935
2020-08-18,7.314590814820146e-05,-0.0004388754488892088,-0.00014629181629640292
2020-08-19,-0.0013507007123680543,0.008104204274208326,0.0027014014247361087
2020-08-20,-0.0023996440301027135,0.014397864180616282,0.004799288060205427
2020-08-21,0.0013716267483016482,-0.00822976048980989,-0.0027432534966032964
2020-08-24,0.0013002304082611882,-0.007801382449567129,-0.0026004608165223764
2020-08-25,0.0008887821070778141,-0.005332692642466885,-0.0017775642141556283
2020-08-26,-0.0017938723311076894,0.010763233986646137,0.003587744662215379
2020-08-27,0.0023834144119095346,-0.014300486471457208,-0.004766828823819069
2020-08-28,0.00020573914951667788,-0.0012344348971000674,-0.00041147829903335576
2020-08-31,0.0018779834716012391,-0.011267900829607436,-0.003922633609869145
2020-09-01,-0.0005907265928360068,0.0035443595570160413,0.0035443595570160413
2020-09-02,0.003148730488145059,-0.018892382928870355,-0.018892382928870355
2020-09-03,-0.0008168108592787049,0.004900865155672229,0.004900865155672229
2020-09-04,0.0009994723729700172,-0.005996834237820103,-0.00616350090448677
2020-09-07,0.00043643295547687866,-0.002618597732861272,-0.0008728659109537573
2020-09-08,-0.001132109031917646,0.006792654191505876,0.002264218063835292
2020-09-09,-0.0024473603761098564,0.014684162256659139,0.004894720752219713
2020-09-10,0.003433485031623588,-0.020600910189741528,-0.006866970063247176
2020-09-11,-0.002147100523446262,0.012882603140677573,0.004294201046892524
2020-09-14,-0.0012005575307088197,0.007203345184252918,0.0024011150614176393
2020-09-15,0.0005827278055260213,-0.003496366833156128,-0.0011654556110520427
2020-09-16,-0.0030071524936023386,0.01804291496161403,0.006014304987204677
2020-09-17,-0.00042325923521485675,0.0025395554112891405,0.0008465184704297135
2020-09-18,-0.0027688310638395346,0.01661298638303721,0.005537662127679069
2020-09-21,0.0011971297485271943,-0.0071827784911631665,-0.0023942594970543887
2020-09-22,0.0017576976496452013,-0.010546185897871208,-0.0035153952992904025
2020-09-23,-0.0026209062715443765,0.01572543762926626,0.005241812543088753
2020-09-24,-0.004913904944363751,0.027983429666182502,0.0093278098887275
2020-09-25,0.006802698046884196,0.008163237656261035,0.0027210792187536783
2020-09-28,0.009536504699647527,0.011443805639577032,0.0038146018798590102
2020-09-29,-0.004763172755179087,-0.005715807306214904,-0.0019052691020716346
2020-09-30,-0.013436572841742425,-0.01612388741009091,-0.005541295803363636
2020-10-01,-0.002202170952225515,-0.0026426051426706176,-0.0026426051426706176
2020-10-02,0.01607654675268235,0.01929185610321882,0.01929185610321882
2020-10-05,-0.01879676555806185,-0.02255611866967422,-0.02255611866967422
2020-10-06,-0.005233779821056597,-0.005980535785267915,-0.006147202451934582
2020-10-07,0.003866867194876139,-0.023201203169256834,-0.007733734389752278
2020-10-08,-0.0002551172362420158,0.001530703417452095,0.0005102344724840316
2020-10-09,-0.0018712085624115562,0.011227251374469338,0.0037424171248231124
2020-10-12,0.002520940683726741,-0.015125644102360447,-0.005041881367453482
2020-10-13,0.0008196747250011441,-0.004918048350006865,-0.0016393494500022883
2020-10-14,-0.0028384084358933173,0.017030450615359904,0.0056768168717866345
2020-10-15,0.00015499457301667202,-0.0009299674381000322,-0.00030998914603334404
2020-10-16,0.0025138995860084037,-0.015083397516050423,-0.005027799172016807
2020-10-19,0.0026693547898651764,-0.01601612873919106,-0.005338709579730353
2020-10-20,0.004065497782631886,-0.02439298669579132,-0.008130995565263772
2020-10-21,-0.001656445145765369,0.009938670874592215,0.003312890291530738
2020-10-22,0.001511380377104854,-0.009068282262629124,-0.003022760754209708
2020-10-23,-0.002247867582640876,0.013487205495845256,0.004495735165281752
2020-10-26,-0.0018558400319307147,0.011135040191584289,0.0037116800638614294
2020-10-27,0.0013350849878836963,-0.008010509927302178,-0.0026701699757673927
2020-10-28,0.0010638876591409496,-0.006383325954845698,-0.0021277753182818993
2020-10-29,-0.0016677910492829962,0.010006746295697977,0.0033355820985659923
2020-10-30,-0.0003411708522756592,0.0020470251136539552,0.0005156750378846517
2020-11-02,-0.0005892180477721405,0.0035353082866328434,0.0035353082866328434
2020-11-03,0.0033337544596056625,-0.020002526757633976,-0.020002526757633976
2020-11-04,-0.0019212119266933854,0.011527271560160313,0.011527271560160313
2020-11-05,0.001775246702065525,-0.01065148021239315,-0.010818146879059817
2020-11-06,0.004568941050223771,-0.02741364630134263,-0.009137882100447543
2020-11-09,0.0012466750257713322,-0.007480050154627993,-0.0024933500515426643
2020-11-10,-0.0009132938682119469,0.005479763209271682,0.0018265877364238938
2020-11-11,-0.004516312173123982,0.02709787303874389,0.009032624346247964
2020-11-12,0.000744212023081429,-0.004465272138488574,-0.001488424046162858
2020-11-13,0.00269661655060253,-0.01617969930361518,-0.00539323310120506
2020-11-16,-0.004574196918317915,0.02744518150990749,0.00914839383663583
2020-11-17,-0.0003637874696830375,0.002182724818098225,0.000727574939366075
2020-11-18,0.000513355260773766,-0.0030801315646425964,-0.001026710521547532
2020-11-19,0.0021833607823722916,-0.013100164694233751,-0.004366721564744583
2020-11-20,0.0020371411053570947,-0.01222284663214257,-0.004074282210714189
2020-11-23,-0.0031684859668486554,0.019010915801091932,0.006336971933697311
2020-11-24,0.0005330602752398975,-0.0031983616514393853,-0.001066120550479795
2020-11-25,0.0010841542249796867,-0.006504925349878121,-0.0021683084499593734
